formula,nelements,radius_mean,radius_mean_wtd,radius_std,radius_std_wtd,radius_range,radius_range_wtd,radius_entropy,radius_entropy_wtd,mass_mean,mass_mean_wtd,mass_std,mass_std_wtd,mass_range,mass_range_wtd,mass_entropy,mass_entropy_wtd,valence_mean,valence_mean_wtd,valence_std,valence_std_wtd,valence_range,valence_range_wtd,valence_entropy,valence_entropy_wtd,electronnegativity_mean,electronnegativity_mean_wtd,electronnegativity_std,electronnegativity_std_wtd,electronnegativity_range,electronnegativity_range_wtd,electronnegativity_entropy,electronnegativity_entropy_wtd,firstionization_mean,firstionization_mean_wtd,firstionization_std,firstionization_std_wtd,firstionization_range,firstionization_range_wtd,firstionization_entropy,firstionization_entropy_wtd,shell_range,d_mean,d_ratio,d_unfill,Tc
Co0.015Ru0.985,2,1.29,1.3288,0.04,0.009724197,0.08,1.2913,0.692666363,0.074132899,80.0015,100.437945,21.0685,5.121855915,42.137,98.669955,0.658057842,0.050418233,8.5,8.015,0.5,0.121552458,1,7.745,0.691416078,0.085485838,2.04,2.1952,0.16,0.038896786,0.32,2.1388,0.690068279,0.068704815,7.62075,7.3683075,0.26025,0.063268054,0.5205,7.1318775,0.69256395,0.082213966,2,7,0.873362445,3,0.32
Au0.4Ge0.6,2,1.335,1.314,0.105,0.102878569,0.21,0.162,0.69005094,0.685527885,134.8035,122.3708,62.1635,60.90754225,124.327,35.2028,0.582690289,0.651178758,7.5,6.8,3.5,3.42928564,7,2,0.579915171,0.649248355,2.275,2.222,0.265,0.259645913,0.53,0.19,0.68634755,0.689486856,8.56245,8.42984,0.66305,0.64965367,1.3261,1.04944,0.690145936,0.685378024,3,10,0.543478261,0,0.32
Ge0.937Te1,2,1.33,1.333252452,0.1,0.099947094,0.2,0.143257615,0.690317896,0.687363299,100.12,101.0137739,27.48,27.46546137,54.96,30.73635519,0.654992325,0.646112181,5,5.032524522,1,0.999470938,2,1.162622612,0.673011667,0.666219067,2.055,2.056463604,0.045,0.044976192,0.09,0.111837894,0.692907404,0.691667663,8.4545,8.472554362,0.5551,0.554806318,1.1102,0.830078575,0.690990186,0.688340153,2,10,0.66522426,0,0.311
Co0.032Mo99.968,2,1.305,1.3599648,0.055,0.001967425,0.11,1.3591648,0.692258792,0.002685763,77.4465,95.94815136,18.5135,0.662253126,37.027,95.91043424,0.664296453,0.001874001,7.5,6.00096,1.5,0.053657044,3,5.9952,0.673011667,0.004147326,2.02,2.1599104,0.14,0.005007991,0.28,2.1587072,0.690743529,0.002558534,7.4867,7.092652352,0.3943,0.014104648,0.7886,7.087608512,0.691759647,0.003179352,2,5.00064,0.833306671,4.99936,0.31
C8K1,2,1.52,0.936666667,0.75,0.471404521,1.5,0.432222222,0.56592023,0.582537796,25.5545,15.02066667,13.5435,8.512622836,27.087,6.332222222,0.545256561,0.601448513,2.5,3.666666667,1.5,0.942809042,3,3.444444444,0.500402424,0.135793959,1.685,2.357777778,0.865,0.543686547,1.73,2.175555556,0.554880609,0.163606612,7.8005,10.49145556,3.4598,2.174620481,6.9196,9.526855556,0.591275904,0.186475913,2,0,0,0,0.30475
Th0.998U0.2,2,1.68,1.759933222,0.12,0.089502402,0.24,1.239065109,0.690593986,0.419188276,235.0335,233.0381669,2.9955,2.234203717,5.991,153.5627078,0.693065961,0.456710198,5,4.333889816,1,0.745853352,2,2.330550918,0.673011667,0.540631891,1.5,1.366777963,0.2,0.14917067,0.4,0.799165275,0.684231765,0.510821409,6.2504,6.287902003,0.0563,0.041991544,0.1126,4.219755092,0.693106613,0.4469831,2,1.833055092,0.422958398,8.166944908,0.304
Ge3Nb5,2,1.33,1.355,0.1,0.096824584,0.2,0.4325,0.690317896,0.641304345,82.773,85.30625,10.133,9.811235062,20.266,30.82625,0.685635128,0.626355903,4.5,4.625,0.5,0.484122918,1,1.625,0.686961577,0.630086145,1.805,1.75375,0.205,0.198490396,0.41,0.24625,0.686683784,0.683256568,7.32915,7.1865875,0.57025,0.552142188,1.1405,1.2620375,0.690117252,0.677647476,2,6.25,0.746268657,3.75,0.303333
Sr1Ti0.97Zr0.03O3,4,1.465,1.1169,0.532846132,0.601364607,1.49,0.4204,1.313834138,1.123290404,60.6775,36.956942,30.90009806,28.59460556,75.225,16.976656,1.235035678,1.113419127,4,4.8,1.414213562,1.6,4,3.576,1.320888343,0.743920715,1.815,2.56074,0.961730212,1.09269138,2.49,2.05602,1.259855566,0.635445403,8.19375,10.6742948,3.160931674,3.623023639,7.9232,8.1310566,1.319148803,0.723156264,3,0.4,0.083333333,1.648,0.3
Mo1Te2,2,1.395,1.406666667,0.035,0.032998316,0.07,0.5,0.692832403,0.628572323,111.78,117.0533333,15.82,14.91523904,31.64,53.08,0.683098388,0.58648004,6,6,0,0,0,2,0.693147181,0.636514168,2.13,2.12,0.03,0.028284271,0.06,0.68,0.693047991,0.640784861,8.051,8.370533333,0.9586,0.903776747,1.9172,3.642266667,0.686041986,0.595238597,1,8.333333333,0.657894737,1.666666667,0.3
Ag7F1O8,3,0.94,1.005,0.354400903,0.383894517,0.78,0.585,1.03165782,0.797515085,47.62166667,56.379125,42.61818086,45.41442104,91.869,46.004875,0.725632948,0.507253748,8,8.25,2.160246899,2.436698586,5,4.375,1.063521503,0.838013763,3.116666667,2.813125,0.867576446,0.789174559,2.05,1.47125,1.05713708,0.876508124,12.87236667,11.2125625,4.054295791,3.329994939,9.8466,5.720125,1.046178783,0.889620823,3,4.375,0.53030303,0,0.3
Cu3Na2S3,3,1.413333333,1.35,0.371423687,0.345108679,0.88,0.09,1.06502676,1.094058473,39.53366667,41.601625,17.37878055,17.35761217,40.556,18.08225,1.006008336,0.951385691,6,6.625,4.082482905,3.903123749,10,3.875,0.827738157,0.785428979,1.803333333,1.9125,0.677068846,0.6391156,1.65,0.735,1.023308559,0.968762729,7.741833333,8.067175,2.131451437,2.039202315,5.2209,2.600225,1.059999917,1.012252079,1,3.75,0.566037736,0,0.3
Zn2Zr1,2,1.465,1.42,0.135,0.127279221,0.27,0.353333333,0.688895324,0.661862284,78.302,73.99466667,12.922,12.18297844,25.844,13.17866667,0.679467616,0.677201922,8,9.333333333,4,3.771236166,8,6.666666667,0.562335145,0.410116318,1.49,1.543333333,0.16,0.150849447,0.32,0.656666667,0.687370543,0.599677356,8.01405,8.4741,1.38015,1.301217899,2.7603,4.0515,0.678243769,0.57404623,2,7.333333333,0.785714286,2.666666667,0.296667
Ir0.9Mo0.1,2,1.36,1.36,0,2.22E-16,0,1.088,0.693147181,0.325082973,144.0885,182.5913,48.1285,28.8771,96.257,163.3993,0.63627578,0.205969292,7.5,8.7,1.5,0.9,3,7.5,0.673011667,0.250954804,2.18,2.196,0.02,0.012,0.04,1.764,0.693105096,0.321465962,8.0297,8.77954,0.9373,0.56238,1.8746,7.36106,0.686318778,0.280678247,2,6.8,0.319248826,3.2,0.29
Pt0.06Ru0.94,2,1.355,1.333,0.025,0.011874342,0.05,1.1674,0.692976966,0.232749228,148.077,106.71084,47.007,22.32708794,94.014,83.30076,0.641877655,0.345865302,9,8.12,1,0.474973683,2,6.92,0.686961577,0.263590994,2.24,2.2048,0.04,0.018998947,0.08,1.9312,0.692987733,0.232561647,8.1596,7.456392,0.7991,0.37955147,1.5982,6.381348,0.688343978,0.259008696,2,7.12,0.794642857,2.88,0.29
Au1Sb2,2,1.4,1.386666667,0.04,0.037712362,0.08,0.426666667,0.692738962,0.645033152,159.3635,146.829,37.6035,35.4529198,75.207,15.51766667,0.665044227,0.687552046,8,7,3,2.828427125,6,0.333333333,0.621086375,0.692012965,2.295,2.213333333,0.245,0.230988215,0.49,0.52,0.68743812,0.665289169,8.91695,8.8141,0.30855,0.29090373,0.6171,2.663766667,0.69254839,0.646757881,2,10,0.545454545,0,0.29
Ir0.56Os0.24Rh0.2,3,1.35,1.3532,0.008164966,0.008352245,0.02,0.4916,1.098593999,0.986604206,161.7843333,173.87792,41.64117069,35.49530461,89.311,87.06032,1.062798091,0.900578499,8.666666667,8.76,0.471404521,0.42708313,1,3.24,1.097112895,0.975880036,2.226666667,2.216,0.037712362,0.032,0.08,0.776,1.098469425,0.993469362,8.288033333,8.538468,0.624768716,0.581673889,1.5081,3.52974,1.095742159,0.958288767,2,6.96,0.348697395,3.04,0.28
Ir0.14Ru0.86,2,1.345,1.3342,0.015,0.010409611,0.03,0.9534,0.693084991,0.409847637,146.6435,113.83058,45.5735,31.62682696,91.147,60.00982,0.644046818,0.546903191,8.5,8.14,0.5,0.346987031,1,5.62,0.691416078,0.430930586,2.2,2.2,0,0,0,1.584,0.693147181,0.404963485,8.16375,7.58541,0.80325,0.557434666,1.6065,5.07465,0.688298819,0.44867748,2,7,0.693069307,3,0.28
Au0.8In0.2,2,1.535,1.478,0.095,0.076,0.19,0.826,0.691230816,0.527626344,155.8925,180.5372,41.0745,32.8596,82.149,134.61,0.658023222,0.381021341,7,9.4,4,3.2,8,8.2,0.519579839,0.237377798,2.16,2.388,0.38,0.304,0.76,1.676,0.677591385,0.421107713,7.50595,8.53768,1.71955,1.37564,3.4391,6.22312,0.666671206,0.396801919,2,10,0.442477876,0,0.28
Mg7Zn3,2,1.465,1.519,0.135,0.123729544,0.27,0.721,0.688895324,0.575834069,44.8425,36.6275,20.5375,18.82292967,41.075,2.6005,0.584254955,0.690624661,7,5,5,4.582575695,10,2.2,0.410116318,0.592953317,1.48,1.412,0.17,0.155807574,0.34,0.422,0.686535628,0.647796664,8.5202,8.1706,0.874,0.801034231,1.748,2.53408,0.687876612,0.644249521,1,3,0.6,0,0.28
N0.3S0.7,2,0.87,0.938,0.17,0.155807574,0.34,0.518,0.673932768,0.531775808,23.036,26.6476,9.029,8.27521519,18.058,18.2434,0.614235485,0.435821955,5.5,5.7,0.5,0.458257569,1,2.7,0.689009238,0.576334128,2.81,2.718,0.23,0.210798482,0.46,0.894,0.689793675,0.638033342,12.44705,11.61223,2.08705,1.912812921,4.1741,2.89177,0.679023229,0.661811005,1,0,0,0,0.275
Ir0.49Os0.21Rh0.3,3,1.35,1.3528,0.008164966,0.007884161,0.02,0.385,1.098593999,1.036464096,161.7843333,165.00643,41.64117069,40.66141183,89.311,63.31453,1.062798091,0.97704835,8.666666667,8.79,0.471404521,0.407308237,1,2.73,1.097112895,1.024895629,2.226666667,2.224,0.037712362,0.036660606,0.08,0.616,1.098469425,1.040120101,8.288033333,8.403522,0.624768716,0.65078753,1.5081,2.621808,1.095742159,1.019608487,2,7.09,0.381387843,2.91,0.27
Ta1Se0.7Te1.3,3,1.333333333,1.362333333,0.136707311,0.12265625,0.29,0.353666667,1.093214079,1.044693915,129.1693333,134.0333333,41.6512116,38.20096199,101.988,41.892,1.045523244,0.997376722,5.666666667,5.666666667,0.471404521,0.471404521,1,1.2,1.095077862,1.062818656,2.05,2.005,0.430116263,0.397775062,1.05,0.41,1.076077423,1.065378057,8.770533333,8.696253333,0.915039749,0.860865434,2.2028,1.6286,1.093083497,1.069188922,3,7.666666667,0.450980392,2.333333333,0.27
Co0.022Ru0.978,2,1.29,1.32824,0.04,0.011734667,0.08,1.27324,0.692666363,0.1007668,80.0015,100.142986,21.0685,6.180795577,42.137,97.549934,0.658057842,0.069140931,8.5,8.022,0.5,0.146683332,1,7.626,0.691416078,0.11574021,2.04,2.19296,0.16,0.046938666,0.32,2.11024,0.690068279,0.093570045,7.62075,7.371951,0.26025,0.076348675,0.5205,7.025187,0.69256395,0.111435778,2,7,0.872600349,3,0.27
Rh0.105Ru0.895,2,1.34,1.3321,0.01,0.006131068,0.02,1.0486,0.693119334,0.338945095,101.988,101.26278,0.918,0.562832081,1.836,79.65252,0.69310667,0.339567991,8.5,8.105,0.5,0.306553421,1,6.215,0.691416078,0.360084797,2.24,2.2084,0.04,0.024524274,0.08,1.7296,0.692987733,0.343166028,7.4097,7.370832,0.0492,0.030164857,0.0984,5.804463,0.693125136,0.338612217,1,7.105,0.876619371,2.895,0.27
Au0.9Ga0.1,2,1.33,1.418,0.11,0.066,0.22,1.174,0.689723066,0.293270933,133.345,184.2426,63.622,38.1732,127.244,170.298,0.574556041,0.16102756,7,10.2,4,2.4,8,9.6,0.519579839,0.132691421,2.175,2.467,0.365,0.219,0.73,2.105,0.678999212,0.262266231,7.6124,8.90288,1.6131,0.96786,3.2262,7.70302,0.670524353,0.2468244,3,10,0.420168067,0,0.264
Al0.998Mn0.002,2,1.335,1.42962,0.095,0.008488557,0.19,1.42466,0.690613092,0.012760715,40.96,27.037912,13.978,1.248979472,27.956,26.81816,0.633731665,0.026429203,5,3.008,2,0.178706463,4,2.98,0.610864302,0.029636634,1.58,1.60988,0.03,0.002680597,0.06,1.60368,0.69296691,0.013963651,6.7099,5.9886964,0.7241,0.064700675,1.4482,5.9589604,0.687312984,0.017371728,1,0.01,0.003324468,0.01,0.262
N1S1,2,0.87,0.87,0.17,0.17,0.34,0.17,0.673932768,0.673932768,23.036,23.036,9.029,9.029,18.058,9.029,0.614235485,0.614235485,5.5,5.5,0.5,0.5,1,0.5,0.689009238,0.689009238,2.81,2.81,0.23,0.23,0.46,0.23,0.689793675,0.689793675,12.44705,12.44705,2.08705,2.08705,4.1741,2.08705,0.679023229,0.679023229,1,0,0,0,0.26
Ir0.85V0.15,2,1.34,1.354,0.02,0.014282857,0.04,0.958,0.693035793,0.416119484,121.5795,171.02575,70.6375,50.44526506,141.275,155.74315,0.513294489,0.18253999,7,8.4,2,1.428285686,4,6.9,0.651756561,0.300882104,1.915,2.1145,0.285,0.20353071,0.57,1.6255,0.682031483,0.358127036,7.8566,8.63388,1.1104,0.792984213,2.2208,6.61002,0.683126096,0.361317996,3,6.4,0.315270936,3.6,0.26
Cr3Ir1,2,1.305,1.2775,0.055,0.047631397,0.11,0.5975,0.692258792,0.579386568,122.1065,87.05125,70.1105,60.71747407,140.221,9.05725,0.517790034,0.687724688,7.5,6.75,1.5,1.299038106,3,2.25,0.673011667,0.636514168,1.93,1.795,0.27,0.233826859,0.54,0.695,0.683329512,0.616195337,7.86675,7.316625,1.10025,0.952844451,2.2005,2.833125,0.68333452,0.61618274,3,5.5,0.536585366,4.5,0.256
Pt3V1,2,1.35,1.365,0.03,0.025980762,0.06,0.705,0.692900247,0.553098157,123.013,159.0485,72.071,62.41531688,144.142,133.5775,0.510034466,0.278947772,7.5,8.75,2.5,2.165063509,5,6.25,0.636514168,0.410116318,1.955,2.1175,0.325,0.281458256,0.65,1.3025,0.679264884,0.489747332,7.85245,8.405575,1.10625,0.958040603,2.2125,5.032475,0.683190561,0.501297489,3,7.5,0.38961039,2.5,0.254
B1Mo1,2,1.095,1.095,0.265,0.265,0.53,0.265,0.663570201,0.663570201,53.3855,53.3855,42.5745,42.5745,85.149,42.5745,0.327829777,0.327829777,4.5,4.5,1.5,1.5,3,1.5,0.636514168,0.636514168,2.1,2.1,0.06,0.06,0.12,0.06,0.692738962,0.692738962,7.6952,7.6952,0.6028,0.6028,1.2056,0.6028,0.690075884,0.690075884,3,2.5,0.555555556,2.5,0.25
Ir0.66Mo0.34,2,1.36,1.36,0,0,0,0.4352,0.693147181,0.641035478,144.0885,159.48962,48.1285,45.5977852,96.257,94.23682,0.63627578,0.506669558,7.5,7.98,1.5,1.421126314,3,3.9,0.673011667,0.568445948,2.18,2.1864,0.02,0.018948351,0.04,0.7176,0.693105096,0.638274776,8.0297,8.329636,0.9373,0.888014463,1.8746,3.506804,0.686318778,0.601701915,2,6.32,0.367015099,3.68,0.25
Co0.027Ru0.973,2,1.29,1.32784,0.04,0.012966665,0.08,1.26034,0.692666363,0.118431805,80.0015,99.932301,21.0685,6.829704514,42.137,96.749919,0.658057842,0.081715342,8.5,8.027,0.5,0.162083312,1,7.541,0.691416078,0.135689274,2.04,2.19136,0.16,0.05186666,0.32,2.08984,0.690068279,0.110108559,7.62075,7.3745535,0.26025,0.084364364,0.5205,6.9489795,0.69256395,0.130736488,2,7,0.872056808,3,0.25
B1Ta1.5W0.5,3,1.21,1.22,0.269814751,0.276586334,0.6,0.486666667,1.072122009,0.963277265,125.1996667,124.7176667,80.89361826,80.55066613,173.029,86.87033333,0.803652779,0.680126494,4.666666667,4.5,1.247219129,1.118033989,3,1.5,1.060944241,0.99502699,1.966666667,1.823333333,0.354902177,0.340473526,0.86,0.356666667,1.081891895,1.06412,7.903866667,7.851466667,0.306830739,0.334741585,0.7484,2.464133333,1.097860376,1.018479439,4,2.166666667,0.156626506,4.5,0.25
Ir0.56Re0.14Rh0.3,3,1.36,1.3584,0.008164966,0.006437391,0.02,0.5698,1.098594267,0.961634237,160.4433333,164.5823,40.7589546,40.42668161,89.311,81.57254,1.063798237,0.883494061,8.333333333,8.72,0.942809042,0.693974063,2,4.06,1.092019287,0.925515134,2.126666667,2.182,0.163571255,0.119146968,0.38,0.966,1.095605623,0.94293263,8.086466667,8.35588,0.641137273,0.699083073,1.5081,3.92483,1.095508524,0.925376518,2,7.02,0.379049676,2.98,0.25
Ir0.7Os0.3,2,1.35,1.354,0.01,0.009165151,0.02,0.55,0.693119745,0.608213097,191.2235,191.6209,0.9935,0.910557791,1.987,77.4829,0.693133684,0.609007937,8.5,8.7,0.5,0.458257569,1,3.9,0.691416078,0.589002605,2.2,2.2,0,0,0,0.88,0.693147181,0.610864302,8.7026,8.80836,0.2644,0.242326603,0.5288,3.74544,0.692685585,0.599800779,2,6.7,0.295154185,3.3,0.24835
Ge0.95Te1,2,1.33,1.332564103,0.1,0.099967121,0.2,0.134102564,0.690317896,0.688074899,100.12,100.8246154,27.48,27.47096498,54.96,30.04717949,0.654992325,0.64805908,5,5.025641026,1,0.999671215,2,1.128205128,0.673011667,0.667733317,2.055,2.056153846,0.045,0.044985205,0.09,0.097692308,0.692907404,0.692018053,8.4545,8.468733333,0.5551,0.554917491,1.1102,0.771882051,0.690990186,0.688987712,2,10,0.66552901,0,0.246
Cu0.81Ge0.19,2,1.255,1.2705,0.025,0.019615045,0.05,0.8031,0.692948758,0.477320566,68.093,65.27386,4.547,3.567584429,9.094,37.67066,0.690915982,0.515860241,7.5,9.67,3.5,2.746106334,7,8.15,0.579915171,0.275320917,1.955,1.9209,0.055,0.0431531,0.11,1.1571,0.692751396,0.498752561,7.8129,7.75927,0.0865,0.067868057,0.173,4.757498,0.693085891,0.491160366,1,10,0.864304235,0,0.24
Cd0.96Mg0.04,2,1.545,1.4944,0.055,0.02155551,0.11,1.3664,0.692513413,0.176825323,68.358,108.88676,44.053,17.26517946,88.106,106.94236,0.468006296,0.051017908,7,11.6,5,1.959591794,10,11.44,0.410116318,0.041195017,1.5,1.6748,0.19,0.074464488,0.38,1.57,0.685103367,0.139188925,8.32,8.939896,0.6738,0.26407459,1.3476,8.3282,0.689864255,0.149090206,2,9.6,0.827586207,0,0.24
Ba6Ge25,2,1.7,1.411935484,0.47,0.371374251,0.94,0.571935484,0.65442679,0.608700231,104.9835,85.16006452,32.3435,25.55647468,64.687,32.00122581,0.644909229,0.620779558,3,3.612903226,1,0.790157982,2,2.838709677,0.636514168,0.340499778,1.45,1.793225806,0.56,0.44248847,1.12,1.448709677,0.61659498,0.316339631,6.55555,7.3792,1.34385,1.061853803,2.6877,5.361767742,0.671986172,0.39892238,3,8.064516129,0.690607735,0,0.24
Cu1Y1,2,1.545,1.545,0.265,0.265,0.53,0.265,0.67836446,0.67836446,76.226,76.226,12.68,12.68,25.36,12.68,0.679246919,0.679246919,7,7,4,4,8,4,0.519579839,0.519579839,1.56,1.56,0.34,0.34,0.68,0.34,0.669204658,0.669204658,6.97185,6.97185,0.75455,0.75455,1.5091,0.75455,0.687279034,0.687279034,2,5.5,0.785714286,4.5,0.235
Ir0.9W0.1,2,1.365,1.361,0.005,0.003,0.01,1.087,0.693140472,0.326533526,188.0285,191.3793,4.1885,2.5131,8.377,154.6113,0.692899053,0.316339862,7.5,8.7,1.5,0.9,3,7.5,0.673011667,0.250954804,2.28,2.216,0.08,0.048,0.16,1.744,0.69253148,0.339130749,8.4155,8.8567,0.5515,0.3309,1.103,7.2839,0.690998299,0.299732928,2,6.7,0.295154185,3.3,0.23
As2Pd5,2,1.315,1.342857143,0.065,0.058728014,0.13,0.628571429,0.691925037,0.579196437,90.671,97.42057143,15.749,14.22934596,31.498,54.608,0.677985614,0.526566846,7.5,8.571428571,2.5,2.258769757,5,5.714285714,0.636514168,0.450561209,2.19,2.194285714,0.01,0.009035079,0.02,0.948571429,0.693136755,0.596556691,9.06275,8.751671429,0.72585,0.655811211,1.4517,3.158185714,0.689936412,0.626542425,1,10,0.875,0,0.23
Co0.038Mo99.962,2,1.305,1.3599582,0.055,0.002143887,0.11,1.3590082,0.692258792,0.003129325,77.4465,95.94592974,18.5135,0.721651955,37.027,95.90114066,0.664296453,0.002185306,7.5,6.00114,1.5,0.058469654,3,5.9943,0.673011667,0.004826857,2.02,2.1598936,0.14,0.005457168,0.28,2.1584648,0.690743529,0.002981431,7.4867,7.092699668,0.3943,0.015369723,0.7886,7.086710108,0.691759647,0.003702883,2,5.00076,0.833301673,4.99924,0.22
C8K1H0.19,3,1.19,0.928258977,0.769935062,0.470081157,1.74,0.659336235,0.90193146,0.639798903,17.37233333,14.73095974,16.00562289,8.65691637,38.09,10.43487269,0.630174289,0.611293022,2,3.611534276,1.414213562,1.007219714,3,3.461371055,0.867563228,0.170280866,1.856666667,2.354515778,0.746830339,0.538505124,1.73,2.174319913,1.006638413,0.255818449,9.733133333,10.55569053,3.930685338,2.196964438,9.2577,9.521077693,1.006707345,0.304349377,3,0,0,0,0.22
Au1In2,2,1.535,1.566666667,0.095,0.089566859,0.19,0.606666667,0.691230816,0.616175968,155.8925,142.201,41.0745,38.72540998,82.149,10.88966667,0.658023222,0.690212106,7,5.666666667,4,3.771236166,8,1.666666667,0.519579839,0.649248355,2.16,2.033333333,0.38,0.358267436,0.76,0.34,0.677591385,0.67910118,7.50595,6.932766667,1.71955,1.621207287,3.4391,0.782433333,0.666671206,0.68676488,2,10,0.588235294,0,0.22
Ir0.135Rh0.135Os0.73,3,1.35,1.34405,0.008164966,0.007148252,0.02,0.79595,1.098593999,0.774107051,161.7843333,178.709505,41.64117069,29.95415046,89.311,124.97559,1.062798091,0.674764974,8.666666667,8.27,0.471404521,0.443959458,1,4.625,1.097112895,0.809217827,2.226666667,2.2108,0.037712362,0.027337886,0.08,1.309,1.098469425,0.776351594,8.288033333,8.3773825,0.624768716,0.404376127,1.5081,5.1529345,1.095742159,0.760275311,2,6.405,0.314278705,3.595,0.22
Ir0.6Os0.2Rh0.2,3,1.35,1.354,0.008164966,0.008,0.02,0.548,1.098593999,0.947332077,161.7843333,173.9574,41.64117069,35.53403419,89.311,94.749,1.062798091,0.857460772,8.666666667,8.8,0.471404521,0.4,1,3.8,1.097112895,0.934231704,2.226666667,2.216,0.037712362,0.032,0.08,0.88,1.098469425,0.954926349,8.288033333,8.55962,0.624768716,0.587231254,1.5081,3.88842,1.095742159,0.91647993,2,7,0.35,3,0.22
Ir0.93Re0.07,2,1.365,1.3607,0.005,0.00255147,0.01,1.1689,0.693140472,0.254874743,189.212,191.7963,3.005,1.533433569,6.01,165.72732,0.693021062,0.24833003,8,8.86,1,0.510294033,2,7.88,0.685314207,0.213847942,2.05,2.179,0.15,0.076544105,0.3,1.913,0.690467809,0.229811855,8.40025,8.887655,0.56675,0.289209143,1.1335,7.790965,0.69086947,0.231612596,2,6.86,0.300087489,3.14,0.22
O3Sr1Ti1,3,1.42,1.116,0.60865973,0.600752861,1.49,0.14,1.000845962,1.085307993,50.49533333,36.6968,29.29815708,28.29537927,71.621,7.9506,0.918116203,1.054282255,4,4.8,1.632993162,1.6,4,3.2,1.011404265,0.721463687,1.976666667,2.562,1.062397707,1.091391772,2.49,1.874,0.959410696,0.62173582,8.7137,10.67546,3.49865594,3.621755027,7.9232,7.03188,1.022360411,0.706449661,3,0.4,0.083333333,1.6,0.213333
Pt0.73W0.27,2,1.375,1.3773,0.005,0.004439595,0.01,0.6375,0.693140569,0.581830274,189.462,192.04812,5.622,4.991880141,11.244,92.77452,0.692706858,0.57144019,8,8.92,2,1.77583783,4,5.68,0.661563238,0.473832594,2.32,2.3016,0.04,0.035516757,0.08,1.0272,0.692998541,0.589954448,8.41135,8.663131,0.54735,0.486002418,1.0947,4.416571,0.69102845,0.5568807,2,7.65,0.333769634,2.35,0.213
Hf1Mo2,2,1.46,1.426666667,0.1,0.094280904,0.2,0.386666667,0.690799687,0.655955674,137.225,123.47,41.265,38.9050151,82.53,4.476666667,0.647226444,0.692489747,5,5.333333333,1,0.942809042,2,2.666666667,0.673011667,0.562335145,1.73,1.873333333,0.43,0.405407888,0.86,1.006666667,0.661931218,0.540862468,6.95875,7.0033,0.13365,0.126006428,0.2673,2.453233333,0.692962733,0.630472527,2,4,0.4,6,0.210167
Re0.2Ta0.8,2,1.4,1.418,0.03,0.024,0.06,0.87,0.692917571,0.490872607,183.5775,181.9998,2.6295,2.1036,5.259,107.517,0.693044594,0.506745265,6,5.4,1,0.8,2,2.6,0.679193266,0.572280699,1.7,1.58,0.2,0.16,0.4,0.82,0.686210712,0.551662861,7.69155,7.60638,0.14195,0.11356,0.2839,4.47298,0.692976872,0.508570509,2,3.4,0.175257732,6.6,0.21
Ga1Hf2,2,1.39,1.446666667,0.17,0.160277537,0.34,0.633333333,0.685649514,0.593994852,124.1065,142.2343333,54.3835,51.27325551,108.767,95.75233333,0.593801205,0.445264059,3.5,3.666666667,0.5,0.471404521,1,1.666666667,0.682908105,0.585952618,1.555,1.47,0.255,0.240416306,0.51,0.263333333,0.679640368,0.677014974,6.4122,6.549833333,0.4129,0.389285853,0.8258,2.5503,0.691072524,0.615301195,3,4.666666667,0.285714286,5.333333333,0.21
Pt0.113Ru0.887,2,1.355,1.33565,0.025,0.01582964,0.05,1.02377,0.692976966,0.360403523,148.077,111.693582,47.007,29.76415535,94.014,67.604598,0.641877655,0.496728876,9,8.226,1,0.633185597,2,5.966,0.686961577,0.40015914,2.24,2.20904,0.04,0.025327424,0.08,1.69376,0.692987733,0.36015598,8.1596,7.5410966,0.7991,0.50597861,1.5982,5.5164304,0.688343978,0.394372045,2,7.226,0.736745514,2.774,0.21
Pd4Se1,2,1.26,1.332,0.12,0.096,0.24,0.876,0.688605152,0.457738402,92.69,100.928,13.73,10.984,27.46,69.344,0.682135726,0.43376629,8,9.2,2,1.6,4,6.8,0.661563238,0.387212375,2.375,2.27,0.175,0.14,0.35,1.25,0.690430037,0.532754906,9.04465,8.62,0.70775,0.5662,1.4155,4.71904,0.690082464,0.53473456,1,10,0.892857143,0,0.21
Ir0.22Ru0.78,2,1.345,1.3366,0.015,0.012427389,0.03,0.7382,0.693084991,0.531739711,146.6435,121.12234,45.5735,37.75730783,91.147,36.54686,0.644046818,0.64690794,8.5,8.22,0.5,0.414246304,1,4.26,0.691416078,0.552087473,2.2,2.2,0,0,0,1.232,0.693147181,0.526907961,8.16375,7.71393,0.80325,0.665486687,1.6065,3.76845,0.688298819,0.568550928,2,7,0.619469027,3,0.21
Ir0.1Os0.3Rh0.6,3,1.35,1.348,0.008164966,0.006,0.02,0.674,1.098593999,0.898296769,161.7843333,138.0343,41.64117069,43.02664644,89.311,42.5219,1.062798091,0.999563198,8.666666667,8.7,0.471404521,0.458257569,1,4.5,1.097112895,0.885983387,2.226666667,2.248,0.037712362,0.039191836,0.08,1.148,1.098469425,0.889527472,8.288033333,7.9035,0.624768716,0.56345004,1.5081,3.57864,1.095742159,0.933617439,2,7.3,0.51048951,2.7,0.21
